"id","centroid_x","centroid_y","polygon_source","area_mine_ha","country_name","dist_road_m","dist_power_line_m","dist_substation_m","dist_airport_m","dist_waterbody_m","dist_urban_m","avg_PVOUT","avg_GHI","avg_TEMP","avg_wind_speed_ms_50m","avg_wind_power_density_Wm2_50m","dist_PHES_upper_m","dist_PHES_lower_m","avg_elevation","dist_KBA_m","dist_PA_m","suitable_solar","suitable_wind","suitable_phes"
"A0042402",116.756746328094,-1.11370442639045,"Tang & Werner 2023",24.4121305794963,"Indonesia",4132.11156326528,1587.59692222534,6600.81427107244,45222.2331339449,4875.76908936288,11046.5214111021,3.5049999554952,4.40450000762939,26.2708333333333,2.93917401631673,34.3794809977214,124629.528856748,127783.455118241,10,14068.3948290244,21019.7307293644,FALSE,FALSE,FALSE
"A0042403",116.759045526158,-1.12215905637793,"Tang & Werner 2023",6.91933598221829,"Indonesia",4062.46124641972,2095.65043030817,5722.92263535803,45561.104189236,5660.40896647434,10340.337771889,3.50450003147125,4.40399980545044,26.34375,3.00101494789124,36.8026847839355,124492.024534569,127606.706208241,4,13878.502096762,21731.6762979421,FALSE,FALSE,FALSE
"A0042404",116.720368861404,-1.15260888487651,"Tang & Werner 2023",28.9273999726002,"Indonesia",0,771.071130971551,7633.67209873709,50647.986311691,1833.81240925776,12116.2232857913,3.53699994087219,4.44274985790253,26.25,2.46677541732788,18.0483112335205,118833.161592946,121943.859369271,17.5,17621.6584839986,26992.9019364796,FALSE,FALSE,FALSE
"A0042405",116.721126668666,-1.16205225072498,"Tang & Werner 2023",0.47554869106639,"Indonesia",1170.97183832794,1958.2233382983,7657.46561691873,51237.5798840383,1427.01134355829,11715.9903899208,3.54200005531311,4.4520001411438,26.3125,2.5120575428009,18.6100816726685,118554.914647394,121625.059630647,17,17673.8370149663,27932.576878301,FALSE,FALSE,FALSE
"A0042406",116.721353898972,-1.17024229191953,"Tang & Werner 2023",9.4073165248246,"Indonesia",1784.47435710203,2516.88598598258,7506.52427040729,51350.7140352502,1118.91940226249,11079.0082513482,3.54900002479553,4.45799994468689,26.3125,2.61431264877319,20.8393383026123,117847.425606411,120876.917353122,15.25,17466.9404480186,28272.4317013653,FALSE,FALSE,FALSE
"A0042407",116.721306590881,-1.17611694394021,"Tang & Werner 2023",2.70889488463602,"Indonesia",2626.57186516346,3204.14516176002,7672.17148429968,51808.2558610749,1420.04198449711,10837.2440549227,3.5514999628067,4.46400022506714,26.34375,2.61057430505753,20.9122920036316,117608.707386782,120620.276340165,16,17477.7784170226,28990.2505248722,FALSE,FALSE,FALSE
"A0042408",116.721664734812,-1.17855581367636,"Tang & Werner 2023",0.243768775852589,"Indonesia",3001.00375403918,3555.90935207638,7721.64632499008,51955.9816626612,1622.64123526653,10720.0517132974,3.55399990081787,4.46500015258789,26.375,2.5731748342514,20.0507001876831,117527.734227257,120532.315681047,16,17438.4135321141,29244.3166013149,FALSE,FALSE,FALSE
"A0042409",116.720621960494,-1.18297361806075,"Tang & Werner 2023",4.78214948537645,"Indonesia",3350.8554595269,3830.87900206867,7876.09339368905,52201.9515028408,1274.11189650315,10472.9465779812,3.55549991130829,4.4689998626709,26.375,2.71307158470154,23.2784900665283,117065.368452304,120052.860858655,16.5,17423.1328275852,29600.8968069886,FALSE,FALSE,FALSE
"A0042410",116.723173925989,-1.18125095634561,"Tang & Werner 2023",5.78278082140302,"Indonesia",3219.55437994551,3796.65429088318,7492.16930794795,51812.3026504019,1549.40148279061,10327.4055070733,3.55399990081787,4.47100019454956,26.375,2.74431252479553,23.9959182739258,117355.367643744,120344.341813245,17,17125.4292000299,29240.4102550689,FALSE,FALSE,FALSE
"A0042411",116.723620525834,-1.18501188217264,"Tang & Werner 2023",7.02225693288795,"Indonesia",3624.09608959043,4159.91104652207,7504.91380209206,51880.990234793,1329.72669331695,10061.2972563653,3.56299996376038,4.47333335876465,26.375,2.79648685455322,25.5252113342285,117044.390409084,120018.463642585,18,17017.6044331732,29435.0141760875,FALSE,FALSE,FALSE
"A0042412",116.722801416063,-1.18802411149059,"Tang & Werner 2023",1.61213255430432,"Indonesia",4024.77060302487,4522.97895065975,7806.73374272405,52236.3645179631,1381.13642921141,10136.0502864693,3.55699992179871,4.47199988365173,26.375,2.78873610496521,25.1792621612549,116990.54930137,119955.019789008,18,17224.0240671409,29886.7234291455,FALSE,FALSE,FALSE
"A0042413",116.727387543146,-1.18244211305821,"Tang & Werner 2023",2.79140516755093,"Indonesia",3461.64697570085,4148.79543001067,7097.98856331465,51447.6637521027,1432.2519856488,9924.90780722604,3.56700003147125,4.48049998283386,26.375,2.81430405378342,25.6414957046509,117656.423238226,120623.305587568,18,16718.3762067338,28999.1974358177,FALSE,FALSE,FALSE
"A0042414",116.732967760685,-1.18819876945385,"Tang & Werner 2023",11.6157911837365,"Indonesia",4172.55896795895,4934.60191131826,6598.92451886119,51073.5006427508,1873.10112935745,9033.5863262477,3.57400000095367,4.49150013923645,26.40625,2.71378540992737,22.4570579528809,117766.135824274,120694.910838605,17,15997.6424835305,28987.9400869553,FALSE,FALSE,FALSE
"A0042415",116.728518513742,-1.19112733285916,"Tang & Werner 2023",5.20321316925848,"Indonesia",4208.24768688787,4856.23132682654,7186.54238385343,51652.0498210686,1923.03626212728,9385.80328577669,3.56850004196167,4.48400020599365,26.40625,2.6983060836792,22.2431716918945,117181.470004234,120105.708791108,17.6666666666667,16559.2480537276,29472.8300163112,FALSE,FALSE,FALSE
"A0042416",116.744810236716,-1.18662245079544,"Tang & Werner 2023",149.296871429753,"Indonesia",4317.43070917438,4317.3182122292,4523.57799487535,48983.5675045827,1825.27490208642,7485.92268397979,3.58533334732056,4.51111117998759,26.4791666666667,2.99935916491917,30.1093433925084,118162.22273385,121088.448862554,12,13953.6362281669,27074.2654029116,TRUE,FALSE,FALSE
"A0042417",116.75757900238,-1.18315569874477,"Tang & Werner 2023",30.0275506896317,"Indonesia",5124.54104907475,3501.76977551305,3738.05653081596,48258.1160309659,2722.00992584442,6723.3317219961,3.58574998378754,4.51300001144409,26.59375,3.18555641174316,36.0603154500326,120034.894950103,122916.362046852,6.66666666666667,13099.0294472482,26722.0304720057,FALSE,FALSE,FALSE
"A0042418",116.752427964735,-1.23409976703378,"Tang & Werner 2023",62.4011300944045,"Indonesia",6817.60272300478,7735.30835902915,8132.13503248132,51634.5873333745,231.815285788894,5847.97809865656,3.61299991607666,4.53375005722046,26.625,3.06489271587796,30.785854127672,116372.795769033,119050.155639144,8,13825.444983988,31668.9392933171,TRUE,FALSE,FALSE
"A0042419",116.747549853377,-1.23720437545281,"Tang & Werner 2023",1.8602772080736,"Indonesia",7560.63349595108,8733.85530442862,9130.68314474509,52532.7624577635,1184.63843833651,6809.54400820209,3.60700011253357,4.53675007820129,26.5625,2.9581663608551,27.5267820358276,116232.046901908,118919.357434238,10,14785.2875171149,32667.5651018571,FALSE,FALSE,FALSE
"A0042420",116.739151320064,-1.23551332166786,"Tang & Werner 2023",10.1939832146267,"Indonesia",8313.01592042479,8847.3393142707,9234.83847831414,52991.6660697396,1120.37994068813,7557.60249443075,3.59299993515015,4.51999998092651,26.46875,2.89989733695984,26.2399234771729,115395.750241758,118110.117261971,15,15504.6887475166,32728.3219111317,FALSE,FALSE,FALSE
"A0042421",116.749898137554,-1.227023670404,"Tang & Werner 2023",21.4502051956751,"Indonesia",7722.58771760934,7366.81945799419,7763.3540664969,51344.2826085635,905.828267119169,5989.96466451839,3.59333332379659,4.51774990558624,26.625,2.94253349304199,27.5078341166178,116758.285622474,119484.13352502,8.5,13903.0063115625,31291.376212577,FALSE,FALSE,FALSE
"A0042422",116.743690397453,-1.22107621808771,"Tang & Werner 2023",19.5813493305722,"Indonesia",7886.33318957796,7342.38688083461,7714.79121530771,51721.9096625865,682.622846575227,6903.84617628183,3.57949995994568,4.50066661834717,26.59375,2.89068174362183,26.3100547790527,116578.279718364,119342.332345582,6,14718.0114752904,31175.8222553846,FALSE,FALSE,FALSE
"A0042423",116.736986257624,-1.22166974912562,"Tang & Werner 2023",42.6201055577002,"Indonesia",7582.30320804332,7681.57522883694,8031.99175747076,52200.6972059692,0,7545.49993670829,3.57699990272522,4.49533343315125,26.5625,2.80506644930158,24.3575278690883,115664.851657041,118428.99829818,9.5,15350.220599481,31410.3412021517,TRUE,FALSE,FALSE
"A0042424",116.721297667802,-1.21810129365969,"Tang & Werner 2023",13.4970147812345,"Indonesia",6960.39946208765,7451.45669369505,9408.32536814478,53832.3122192754,294.050154069482,9476.68912068243,3.56650006771088,4.47950005531311,26.4375,2.67425656318665,21.7113170623779,114826.325173031,117667.770773997,10.5,17270.2113836413,32438.0327457595,FALSE,FALSE,FALSE
"A0042425",116.699513258344,-1.28558828771883,"Tang & Werner 2023",233.552557978348,"Indonesia",11118.4092795549,4650.78263216636,5800.47504935475,59381.6107872835,4503.59332023019,11040.2071169556,3.60774999856949,4.51880000432332,26.265625,2.73453029509514,22.8089861715994,108187.325798507,110772.983425602,25.5,21043.4897812905,33208.1935162313,TRUE,FALSE,FALSE
"A0042426",116.661783187873,-1.20671972924162,"Tang & Werner 2023",4.04057365394645,"Indonesia",6268.3252560964,2271.96600805323,14821.1437737439,59235.6074682917,6.49884180739586,16209.0039972484,3.50699996948242,4.4060001373291,26.25,2.40837812423706,16.4708989461263,110174.747808818,113252.349968262,11.5,23883.0562662073,36084.6024393604,FALSE,FALSE,FALSE
"A0042427",116.648934847146,-1.24921658257406,"Tang & Werner 2023",3.79492589770508,"Indonesia",11111.6929286352,928.767198944805,10369.988476357,62543.4199164979,0,17422.3285325375,3.53633332252502,4.43674993515015,26.1875,2.53174543380737,19.019474029541,106233.109738141,109167.775174245,20,25698.6087262493,35561.0971262545,FALSE,FALSE,FALSE
"A0042428",116.645617420382,-1.22997965332015,"Tang & Werner 2023",0.754107319525054,"Indonesia",9276.09062019043,1269.94387839699,12554.3363982908,62040.9891216107,204.001057673909,18007.9986667004,3.52999997138977,4.43150019645691,26.1875,2.46443915367126,18.2338228225708,107332.571127997,110358.348779274,14,25879.1185477276,37603.1335867001,FALSE,FALSE,FALSE
"A0042429",116.64765015468,-1.23059552723526,"Tang & Werner 2023",0.623863600747627,"Indonesia",9313.42558365814,1421.08732225101,12457.5319564354,61886.3607834447,0,17792.7600231734,3.52999997138977,4.43150019645691,26.1875,2.37759208679199,16.095630645752,107455.349269116,110478.5391517,14,25669.7243668078,37635.5313228041,FALSE,FALSE,FALSE
"A0042430",116.793851283521,-1.16788120066254,"Tang & Werner 2023",9.37654038909676,"Indonesia",4570.71469502051,0,36.2004172471065,44109.2024753215,1760.79751616534,4719.8216377684,3.51899993419647,4.42799997329712,26.46875,2.72627985477448,24.7976856231689,124648.50841537,127490.391917131,25,9388.03898588603,23350.4719730457,FALSE,FALSE,FALSE
"A0042431",116.789767936142,-1.17104952935049,"Tang & Werner 2023",11.984405190581,"Indonesia",4663.19188280987,0,184.902126736034,44533.8894574193,1961.47575175696,5116.70227314428,3.52849996089935,4.43199992179871,26.5625,2.76323366165161,26.0641136169434,123968.269939082,126806.583347375,13.6666666666667,9794.7297726944,23711.0216539264,FALSE,FALSE,FALSE
"A0042432",116.78540856721,-0.990448456684231,"Tang & Werner 2023",32.610356227942,"Indonesia",17138.8002698532,11290.67538377,18994.8758624755,39589.3179432831,1214.22268230929,20922.8518216326,3.47124993801117,4.35925006866455,26.078125,2.30770792961121,17.5045402526855,135775.945309909,139249.321287787,10,13797.7005865489,12316.4358810619,FALSE,FALSE,FALSE
"A0042433",116.815168483753,-0.988148124696287,"Tang & Werner 2023",2.41761458619467,"Indonesia",17453.7775073584,12824.9503800365,18990.6530461905,36557.3624393008,4227.95293362314,20751.0598155527,3.44899988174438,4.31766653060913,25.8125,2.50504851341248,22.0642013549805,138658.162670579,142052.657493655,41.5,11006.9647288909,9263.08531665268,FALSE,FALSE,FALSE
"A0042434",116.809916566617,-0.990605771794577,"Tang & Werner 2023",4.07467132505503,"Indonesia",17787.2639844949,12314.4847512626,18957.3904335712,37090.5233834075,3732.47018005304,20530.1144435966,3.44749999046326,4.33699989318848,25.875,2.46437835693359,20.9388542175293,138008.177713915,141410.104130273,42,11601.5043436606,9824.70785920848,FALSE,FALSE,FALSE
"A0042435",116.851110846815,-1.0312212336193,"Tang & Werner 2023",16.746876342956,"Indonesia",11266.0596813204,8011.45426613753,12960.4365033635,32917.3002809192,7860.89371829155,15395.1238878153,3.41474997997284,4.27866665522258,25.78125,2.59784579277039,20.1339173316956,138548.306314625,141710.560454615,89,6306.18000833573,7162.831802825,FALSE,FALSE,FALSE
"A0042436",116.844551990615,-1.0248498995414,"Tang & Werner 2023",3.84519135181142,"Indonesia",12403.8815053241,9194.98775978407,14040.0995416333,33591.7860784258,7395.64588054299,16406.1082064103,3.41849994659424,4.2849999666214,25.65625,2.75469613075256,24.937770207723,138603.852008612,141811.17828998,93,7493.31501444811,7474.82264069497,FALSE,FALSE,FALSE
"A0042437",117.015133987462,-1.07028375791208,"Tang & Werner 2023",1.53594532101686,"Indonesia",1521.55220223169,1765.20595866785,16053.1644874203,17524.3162405486,3637.93323638013,14638.960012131,3.52300000190735,4.42299997806549,26.375,3.00276255607605,27.1913356781006,151310.67618248,153967.96117128,40,0,0,FALSE,FALSE,FALSE
"A0042438",117.011094305291,-1.07192032005347,"Tang & Werner 2023",1.22601875421526,"Indonesia",1110.68573202425,1423.017044088,16527.4835864072,17997.9015409886,4091.64612308615,14368.6732742561,3.52300000190735,4.41900014877319,26.375,2.96496375401815,26.1959711710612,150825.014191238,153484.335785541,40,0,302.682745054447,FALSE,FALSE,FALSE
"A0042439",115.371560008586,-1.98847462702221,"Tang & Werner 2023",65.3155586398981,"Indonesia",10805.9822668806,7088.86386588764,20306.3784102647,25609.2379971684,6049.59200234438,15822.1205414359,3.64883331457774,4.58229994773865,25.75,1.94676370918751,13.9338963031769,31180.2423473238,28252.6017534099,83,24108.7497223296,55238.9811886853,FALSE,FALSE,FALSE
"A0042440",115.354005736573,-1.99769433372772,"Tang & Werner 2023",64.8066946209503,"Indonesia",11396.6074916811,5215.78827095487,19955.5661325415,25104.4562931268,8440.74673626881,15102.364708048,3.65033336480459,4.58366674847073,25.75,1.88358620802561,13.2286321322123,31666.53976651,28144.1381915474,79,25346.669746829,53182.2627322091,FALSE,FALSE,FALSE
"A0042441",115.342536595468,-1.99733156354024,"Tang & Werner 2023",5.23449655193182,"Indonesia",12747.4907637975,4632.21553536987,21086.1050530286,26089.9291042211,10248.720482174,15914.1485552396,3.64849996566772,4.57974994182587,25.75,1.86487019062042,13.1383647918701,33179.0223745933,29412.2096936554,87,27063.6066602573,52581.9145169281,FALSE,FALSE,FALSE
"A0042442",115.341781473157,-1.99505158854693,"Tang & Werner 2023",4.09963458263456,"Indonesia",12961.3612294887,4812.73192416722,21326.178633701,26352.3610840866,10288.0388736249,16199.1408787609,3.64849996566772,4.58024990558624,25.75,1.82563948631287,12.2949075698853,33351.3336243254,29629.5358219107,87,27167.6035476251,52550.0385756392,FALSE,FALSE,FALSE
"A0042443",115.33202599673,-1.99558232056043,"Tang & Werner 2023",7.3216261588289,"Indonesia",13587.0446551825,3990.63954856013,21839.4161739902,26744.1619795243,10821.4834319933,16494.3107735299,3.6434999704361,4.57100009918213,25.75,1.65906405448914,8.83601093292236,34137.1608288156,30234.1741689538,83,28128.2293877187,51469.0673962265,FALSE,FALSE,FALSE
"A0042444",115.165485657835,-1.99089828115994,"Tang & Werner 2023",20.5725062621047,"Indonesia",29097.3688564085,8776.97120545892,33260.2851388497,38323.7695114658,10101.7569291055,29149.4685631101,3.650750041008,4.58800005912781,26.03125,1.64220130443573,9.59300994873047,49975.866597053,44114.8325651695,45,45953.3219701418,33408.8442176143,FALSE,FALSE,FALSE
"A0042445",102.745945530096,-2.34227725926636,"Tang & Werner 2023",34.92448131828,"Indonesia",59238.2284198563,261.753205039084,1160.71658013779,100602.776473666,1744.20481524465,3453.71097232958,3.67650000254313,4.61619997024536,26.2604166666667,2.54897159337997,25.19109582901,197132.433608344,192349.552548207,52.3333333333333,30482.6033999982,37205.5856472379,FALSE,FALSE,FALSE
"A0042446",102.742105654914,-2.34875413683685,"Tang & Werner 2023",20.5410778215005,"Indonesia",59367.1664423268,472.152952365809,1952.963180305,100749.832201625,1763.67402885011,4056.94336076858,3.67866667111715,4.62199997901917,26.2916666666667,2.56281638145447,25.523063659668,196806.127735099,192031.235190124,51.5,31035.5983802971,37961.5967284407,FALSE,FALSE,FALSE
"A0042447",102.736732773869,-2.35060164808958,"Tang & Werner 2023",8.2192039441869,"Indonesia",59098.0090192595,404.626378354974,2363.69581516364,101316.936858252,1575.14060509424,4237.96729548723,3.68350005149841,4.62599992752075,26.28125,2.60558986663818,27.3372993469238,197078.453912101,192310.57376236,51,31751.5068202894,38267.5110896285,FALSE,FALSE,FALSE
"A0042448",102.735538946431,-2.34664341701822,"Tang & Werner 2023",25.9907737439762,"Indonesia",58560.8409017823,0,1977.29999081486,101453.326149151,992.740817995465,3675.13746423881,3.68400001525879,4.62733332316081,26.3125,2.56372928619385,25.9992737770081,197391.360235778,192620.525839985,49.75,31713.207685935,37741.4404830469,FALSE,FALSE,FALSE
"A0042449",114.968712541559,-1.04931335377266,"Tang & Werner 2023",4.04990064221241,"Indonesia",16259.9627884117,2687.93031086523,22915.3255498994,4071.69094594198,3131.92187533293,11161.3363386777,3.62700009346008,4.55600023269653,25.875,1.93546214699745,15.7244040966034,120752.128891632,125281.168455911,60,74953.127512386,16986.574484391,FALSE,FALSE,FALSE
"A0042450",114.967127741987,-1.05567058289412,"Tang & Werner 2023",4.4364198337431,"Indonesia",16227.6530327019,3221.84343429228,23457.0232345432,4274.16849787277,3007.29232023621,11676.0179509282,3.62999999523163,4.56033325195312,25.84375,1.89599370956421,14.9192018508911,120369.589206305,126039.410340618,58,74641.6194018489,17224.5864308532,FALSE,FALSE,FALSE
"A0042451",114.963638040119,-1.05858093087098,"Tang & Werner 2023",1.75198344330927,"Indonesia",16646.8083544653,3787.52033749135,23621.422880769,4267.06905151996,2878.87911999879,11830.6113850425,3.63299989700317,4.56400012969971,25.875,1.91629672050476,15.2835925420125,120492.029309342,126507.930993881,57,74829.1601264832,17202.4213794188,FALSE,FALSE,FALSE
"A0042452",114.946814153942,-1.05674398267252,"Tang & Werner 2023",11.8993333137894,"Indonesia",18312.5695052991,5073.66583789666,22453.3973663269,2732.68918733822,1090.58204800795,10674.8470440941,3.63850009441376,4.57200002670288,25.90625,1.87414848804474,14.0186471939087,121680.003954944,126951.72599964,50.5,76149.682445836,15473.0458107021,FALSE,FALSE,FALSE
"A0042453",114.940935856501,-1.05865142112804,"Tang & Werner 2023",13.1712030625823,"Indonesia",18850.6680871648,5660.69744884829,22469.7276044546,2775.21251274966,1153.63983160823,10737.7791507661,3.63825005292892,4.57299995422363,25.9375,1.86995846033096,13.8399181365967,121982.784959944,127476.964254244,46.5,76512.7558192443,15088.1841748772,FALSE,FALSE,FALSE
"A0042454",114.944564260366,-1.06108614265911,"Tang & Werner 2023",0.448281696130643,"Indonesia",18710.295408669,5703.60784303406,23056.9039317104,3317.45661533739,1635.89893558468,11296.9157133323,3.64000010490417,4.57499980926514,25.9375,1.95696711540222,15.9111070632935,121828.404071952,127710.072323967,50,76356.2775984536,15852.1737755221,FALSE,FALSE,FALSE
"A0042455",114.940050598712,-1.04155534923762,"Tang & Werner 2023",7.67886472168994,"Indonesia",19508.9758527787,4765.00753590481,20676.1176529794,960.95595337652,84.0841019403267,8902.67246406608,3.63299997647603,4.56699991226196,25.9791666666667,1.85002970695496,13.8300700187683,121654.094937816,125863.040327857,42.5,77972.6779487425,13864.2654676481,FALSE,FALSE,FALSE
"A0042456",114.892150944316,-0.974988371704286,"Tang & Werner 2023",22.1946858352318,"Indonesia",27069.7076312388,6705.7250287229,11899.5631952677,3021.08908393252,4619.71593247096,557.913330511077,3.65200001001358,4.59050011634827,26.015625,1.89714543024699,14.3701848983765,116822.318125976,121709.736714881,43,86689.3814236222,5484.94821573092,FALSE,FALSE,FALSE
"A0042457",114.901511739442,-0.974530997893384,"Tang & Werner 2023",5.86554033218473,"Indonesia",26337.9604200432,5825.59549794718,12260.1893227772,3105.52293948338,5011.1209233296,1011.95916683579,3.64966670672099,4.58749997615814,26,1.81319779157639,12.7428750991821,116443.755787903,121252.588405707,43,86069.3950076443,6612.71916828881,FALSE,FALSE,FALSE
"A0042458",114.899705414113,-0.975616490298658,"Tang & Werner 2023",0.11490195879134,"Indonesia",26556.1858640129,6180.84566373468,12430.8553237074,3327.65772083412,4959.07086208064,1115.80184367171,3.65100002288818,4.58799982070923,26,1.82258725166321,12.9292287826538,116811.075729576,121632.552252898,43,86243.9534850018,6612.36990786617,FALSE,FALSE,FALSE
"A0042459",114.904196560017,-0.976948170006626,"Tang & Werner 2023",1.15041587862738,"Indonesia",26004.1827821727,5682.75858328917,12689.5934681474,3520.37633574744,4913.75380100669,1376.4444308479,3.64800000190735,4.58599996566772,26,1.82540845870972,13.3333625793457,116682.694214829,121458.961516272,43,85727.5450714496,7085.58909471837,FALSE,FALSE,FALSE
"A0042460",114.923298047749,-1.10894413493173,"Tang & Werner 2023",3.36456368875376,"Indonesia",20920.711447683,10721.8433272745,27283.9352130985,8405.12976970196,6768.78714474915,15918.3915188306,3.65349996089935,4.59066677093506,25.9375,1.89247512817383,14.4453716278076,119721.965993708,130929.961351386,42,75050.5742696741,17481.6112506531,FALSE,FALSE,FALSE
"A0042461",117.145004989303,-0.879722676913866,"Tang & Werner 2023",3.73888076834623,"Indonesia",5966.45549568492,4611.63362909217,11701.8689390037,10362.9045283536,5322.87589340445,33105.5666592122,3.48499989509583,4.37199997901917,26.1875,3.03855808575948,29.1971632639567,168500.499365155,164819.706014523,45,6253.36819800539,2533.21621289497,FALSE,FALSE,FALSE
"A0042462",117.148403473792,-0.877451495607977,"Tang & Werner 2023",5.41970417380349,"Indonesia",5902.65454268575,4410.3033906748,12005.5035674059,10599.0625480575,4976.30241835817,32790.5614582731,3.48499989509583,4.37300002574921,26.1875,3.048180103302,29.2337226867676,168126.655228291,164441.214942934,46.5,6724.85329409448,3058.05002503322,FALSE,FALSE,FALSE
"A0042463",117.160159774873,-0.869271513721572,"Tang & Werner 2023",2.03306686866611,"Indonesia",4962.09411145197,3825.45242606277,13176.5493189159,11630.7239761719,4119.08608449802,31840.344698591,3.50699996948242,4.39000002543132,26.25,3.07939267158508,30.4609375,167002.149418178,163304.158711927,42,8085.92116337919,3363.70740088653,FALSE,FALSE,FALSE
"A0042464",117.158186673629,-0.870925849191904,"Tang & Werner 2023",1.67976886172764,"Indonesia",5088.75054589859,3984.5460790235,12986.2558785861,11450.9262007282,4315.34299676634,32089.2584493607,3.49899995326996,4.3899998664856,26.25,2.98727011680603,28.0281715393066,167283.864771968,163587.794295264,42,7842.64215591314,3377.8039296583,FALSE,FALSE,FALSE
"A0042465",117.161196249958,-0.871617937967922,"Tang & Werner 2023",4.87333689615326,"Indonesia",4690.89796745902,3587.36802258338,12876.3131193257,11321.8997574042,4359.40702971917,32042.3475305148,3.50699996948242,4.39799976348877,26.25,3.03285980224609,29.2193026542664,167164.786025939,163463.838903585,42,8125.44184585608,3622.13208695236,FALSE,FALSE,FALSE
"A0042466",117.164774110174,-0.869827442008299,"Tang & Werner 2023",1.0852149495552,"Indonesia",4445.94402535223,3305.29737804778,13280.5745878611,11675.6241369068,4288.42141194168,31926.3756891587,3.50699996948242,4.40500005086263,26.25,2.95027017593384,26.9406003952026,167008.749494915,163305.259921739,40,8587.51188965249,3684.35714381907,FALSE,FALSE,FALSE
"A0042467",117.162029710255,-0.863300792837251,"Tang & Werner 2023",11.6687256188624,"Indonesia",4909.25637017181,3684.35265814195,13688.7193201128,12140.0517591464,3322.78917020237,31003.0402474211,3.49399995803833,4.38750004768372,26.3125,3.07224488258362,30.1970481872559,166148.315899799,162450.140628494,33,8255.70674704086,2821.34140157376,FALSE,FALSE,FALSE
"A0042468",117.165254906432,-0.863905644060251,"Tang & Werner 2023",1.56087227633836,"Indonesia",4704.1343988673,3468.08952468291,13871.6045474507,12285.7694932719,3617.61480217833,31210.4976836775,3.49399995803833,4.39199995994568,26.3125,3.03003346920013,29.7049694061279,166289.775989555,162586.948354638,33,8724.71039286529,3284.87963625449,FALSE,FALSE,FALSE
"A0042469",117.169102596838,-0.856030434189561,"Tang & Werner 2023",5.30174999544209,"Indonesia",4491.24412795344,3201.04531615787,14803.9849871286,13201.6207285541,2887.0532289391,30272.3880370959,3.49000000953674,4.38500022888184,26.375,2.87171220779419,25.1537489891052,165287.063545083,161581.340673981,25,7861.28073756823,2995.95991728515,FALSE,FALSE,FALSE
"A0042470",117.172131778434,-0.853467795478123,"Tang & Werner 2023",11.301789050733,"Indonesia",4182.11329487417,2824.19522569461,15129.9001626616,13494.7674311859,2661.55791333548,29936.9568736209,3.49000000953674,4.38450002670288,26.375,2.87777006626129,25.3665866851807,164906.80200618,161198.833871802,26.5,7469.13750218999,2830.74073378127,FALSE,FALSE,FALSE
"A0042471",117.179274318253,-0.880538260460289,"Tang & Werner 2023",3.14953426596895,"Indonesia",2509.31393360067,1433.15536877291,12552.1617661335,10790.1041784544,5791.25995582647,32981.5886633666,3.5550000667572,4.47100019454956,26.375,2.97711984316508,27.3503341674805,167685.178779334,163958.33623768,33,10065.9022190713,5621.95752890638,FALSE,FALSE,FALSE
"A0042473",117.207273862119,-0.856554862704551,"Tang & Werner 2023",2.17342105522925,"Indonesia",789.391799903542,625.613594509841,16328.1084670473,14455.962617013,4738.38162667008,30507.4216258923,3.55999994277954,4.48833322525024,26.3125,3.06752550601959,30.2353963851929,164453.956220222,160697.764941131,22,6829.30736353448,5996.35126404918,FALSE,FALSE,FALSE
"A0042474",117.13436471545,-0.844366321171939,"Tang & Werner 2023",5.32907610069688,"Indonesia",2988.052608154,7231.07359287574,15590.3351282789,14364.2917616453,2373.25988216832,29298.0167136333,3.43449997901917,4.31466674804688,26.4375,2.81151729822159,24.1320204734802,164929.321233559,161273.358409501,14,6097.10150996269,196.10732677918,FALSE,FALSE,FALSE
"A0042475",117.196242925163,-0.810131459973267,"Tang & Werner 2023",1.79498357398029,"Indonesia",3664.62799501854,1886.66193973808,20591.2358457,18875.188241046,786.848595155938,25248.2617096954,3.50399994850159,4.40000009536743,26.4375,2.92187118530273,26.2180509567261,159674.834457097,155948.01296606,8,2148.4869906139,3488.2809950025,FALSE,FALSE,FALSE
"A0042476",117.19633697818,-0.807130856134966,"Tang & Werner 2023",1.03609051964367,"Indonesia",3630.70592200354,1933.86442281244,20447.7282506221,19210.649578124,620.904684105177,24929.911331517,3.49699997901917,4.39800000190735,26.4375,2.94034926096598,26.8953151702881,159359.61945241,155633.63683846,8,1880.0551829432,3578.78608804806,FALSE,FALSE,FALSE
"A0042477",117.200409176268,-0.799753810073048,"Tang & Werner 2023",4.23199754123303,"Indonesia",3035.56119502413,1289.10355471645,19430.8354972821,20007.2265899368,475.118123071648,24112.3766195041,3.5009999871254,4.40000009536743,26.4375,2.99559569358826,28.5277900695801,158406.105300096,154675.510171196,6,858.698627124574,4238.5442100845,FALSE,FALSE,FALSE
"A0042478",117.199088751235,-0.804018919897738,"Tang & Werner 2023",3.15406417024613,"Indonesia",3267.54958489888,1593.2724357535,20000.3889895737,19606.4593964868,663.553113042494,24549.1026368889,3.50450003147125,4.40000009536743,26.4375,2.92153298854828,26.423638343811,158929.723017466,155202.217946458,6,1438.70865779707,4004.98649308227,FALSE,FALSE,FALSE
